Status_group,Region,District_name,Ward_name,Location,Source_group,Amount_tsh,Pop_served,Construction_year,Quality_group,Wptcode,Quality_group,Extraction_group,Breakdown_year,Payment_group,Funder,Installer,Management,Hardware Problem
functional,Shinyanga,Shinyanga Rural,Usanda,"33.24568198,-3.850416093",shallow well,0,0,unknown,seasonal,1703305816WP17,good,nira/tanira,unknown,never pay,AICT,AICT,wug,none
functional,Shinyanga,Shinyanga Rural,Usanda,"33.22050858,-3.841982929",shallow well,0,0,unknown,insufficient,1703305816WP23,good,nira/tanira,unknown,never pay,AICT,AICT,wug,none
functional,Shinyanga,Kahama Township Authority,Ulowa,"32.12395834,-4.21150952",shallow well,0,0,unknown,insufficient,1703306120WP03_299,good,nira/tanira,unknown,unknown,RWSSP,DWE,wug,none
functional,Shinyanga,Kahama Township Authority,Ulowa,"32.17972769,-4.220745714",shallow well,0,0,unknown,insufficient,1703306120WP08_304,good,nira/tanira,unknown,unknown,RWSSP,DWE,wug,none
functional,Shinyanga,Kahama Township Authority,Ulowa,"32.14748917,-4.206565671",borehole,0,0,unknown,insufficient,1703306120WP06_302,good,swn 80,unknown,unknown,RWSSP,DWE,wug,none
functional,Shinyanga,Kahama Township Authority,Ulowa,"32.12142431,-4.21469685",shallow well,0,0,unknown,insufficient,1703306120WP04_300,good,nira/tanira,unknown,unknown,RWSSP,DWE,wug,none
functional,Shinyanga,Kahama Township Authority,Ulowa,"32.13339638,-4.211595544",shallow well,0,0,unknown,insufficient,1703306120WP01_297,good,nira/tanira,unknown,unknown,RWSSP,DWE,wug,none
functional,Shinyanga,Kahama,Ulewe,"31.99910018,-4.008854153",shallow well,0,0,unknown,enough,1703306139WP13_759,good,nira/tanira,unknown,unknown,RWSSP,DWE,wug,none
functional,Shinyanga,Kahama Township Authority,Ulewe,"32.03168935,-3.983522991",shallow well,0,0,unknown,enough,1703306139WP10_756,good,nira/tanira,unknown,unknown,RWSSP,DWE,wug,none
functional,Shinyanga,Kahama Township Authority,Ulewe,"32.03806732,-3.990569725",shallow well,0,0,unknown,enough,1703306139WP09_755,good,nira/tanira,unknown,unknown,RWSSP,DWE,wug,none
functional,Shinyanga,Kahama Township Authority,Ulewe,"32.05147961,-4.011253885",shallow well,0,0,unknown,enough,1703306139WP07_753,good,nira/tanira,unknown,unknown,RWSSP,DWE,wug,none
functional,Shinyanga,Kahama Township Authority,Ulewe,"32.06290674,-4.007867093",shallow well,0,0,unknown,unknown,1703306139WP06_752,good,nira/tanira,unknown,unknown,RWSSP,DWE,wug,none
functional,Shinyanga,Kahama Township Authority,Ulewe,"32.08207932,-4.010304876",shallow well,0,0,unknown,enough,1703306139WP05_751,milky,nira/tanira,unknown,unknown,RWSSP,DWE,wug,none
functional,Shinyanga,Kahama Township Authority,Ulewe,"32.02027289,-4.042667017",shallow well,0,0,unknown,enough,1703306139WP04_750,good,nira/tanira,unknown,unknown,RWSSP,DWE,wug,none
functional,Shinyanga,Kahama Township Authority,Ulewe,"32.02141388,-4.004313091",shallow well,0,0,unknown,enough,1703306139WP12_758,good,nira/tanira,unknown,unknown,RWSSP,DWE,wug,none
functional,Shinyanga,Kahama Township Authority,Ulewe,"32.01657933,-3.986245023",shallow well,0,0,unknown,enough,1703306139WP11_757,good,nira/tanira,unknown,unknown,RWSSP,DWE,wug,none
functional,Shinyanga,Kahama,Ukune,"32.54244112,-4.057625512",shallow well,0,0,unknown,insufficient,1703306117WP29_225,milky,other,unknown,unknown,RWSSP,DWE,wug,pump broken
functional,Shinyanga,Kahama,Ukune,"32.54432125,-4.076605218",shallow well,0,0,unknown,insufficient,1703306117WP31_227,milky,other,unknown,unknown,RWSSP,DWE,wug,pump stolen
functional,Shinyanga,Kahama,Ukune,"32.52484998,-4.104256001",shallow well,0,0,unknown,insufficient,1703306117WP33_229,good,nira/tanira,unknown,unknown,RWSSP,DWE,wug,none
functional,Shinyanga,Kahama,Ukune,"32.50926512,-4.048719505",shallow well,0,0,unknown,enough,1703306117WP26_222,milky,other,unknown,unknown,RWSSP,DWE,wug,under construction
functional,Shinyanga,Kahama,Ukune,"32.55518427,-4.021308782",shallow well,0,0,unknown,insufficient,1703306117WP36_232,milky,other,unknown,unknown,Igolola community,Igolola community,wug,none
functional,Shinyanga,Kahama,Ukune,"32.50405761,-3.986721963",shallow well,0,0,unknown,insufficient,1703306117WP01_197,milky,other,unknown,unknown,RWSSP,DWE,wug,pump stolen
functional,Shinyanga,Kahama,Ukune,"32.50722058,-4.008294417",shallow well,0,0,unknown,insufficient,1703306117WP13_209,milky,other,unknown,unknown,RWSSP,DWE,wug,pump broken
functional,Shinyanga,Kahama,Ukune,"32.51651416,-3.991512659",shallow well,0,0,unknown,enough,1703306117WP05_201,milky,other,unknown,unknown,RWSSP,DWE,wug,pump stolen
functional,Shinyanga,Kahama,Ukune,"32.53249903,-4.052063145",shallow well,0,0,unknown,insufficient,1703306117WP27_223,milky,other,unknown,unknown,RWSSP,DWE,wug,pump broken
functional,Shinyanga,Kahama,Ukune,"32.48555758,-4.051736076",shallow well,0,0,unknown,insufficient,1703306117WP25_221,milky,other,unknown,unknown,RWSSP,DWE,wug,pump stolen
functional,Shinyanga,Kahama,Ukune,"32.48497051,-4.046824026",shallow well,0,0,unknown,insufficient,1703306117WP24_220,milky,nira/tanira,unknown,unknown,RWSSP,DWE,wug,none
functional,Shinyanga,Kahama,Ukune,"32.54442307,-4.016768389",shallow well,0,0,unknown,insufficient,1703306117WP35_231,milky,other,unknown,unknown,RWSSP,DWE,wug,pump stolen
functional,Shinyanga,Kahama,Ukune,"32.45152717,-4.038974346",shallow well,0,0,unknown,enough,1703306117WP23_219,milky,other,unknown,unknown,RWSSP,DWE,wug,pump stolen
functional,Shinyanga,Kahama,Ukune,"32.46546616,-4.044267319",shallow well,0,0,unknown,insufficient,1703306117WP22_218,milky,other,unknown,unknown,RWSSP,DWE,wug,pump stolen
functional,Shinyanga,Kahama,Ukune,"32.4474954,-4.032317425",shallow well,0,0,unknown,enough,1703306117WP21_217,milky,other,unknown,unknown,RWSSP,DWE,wug,pump stolen
functional,Shinyanga,Kahama,Ukune,"32.46558527,-4.028132722",shallow well,0,0,unknown,insufficient,1703306117WP20_216,milky,other,unknown,unknown,RWSSP,DWE,wug,pump stolen
