Status_group,Region,District_name,Ward_name,Location,Source_group,Amount_tsh,Pop_served,Construction_year,Quality_group,Wptcode,Quality_group,Extraction_group,Breakdown_year,Payment_group,Funder,Installer,Management,Hardware Problem
functional,Simiyu,Itilima,Mwaumatondo,"34.254358,-2.659471002",shallow well,0,0,unknown,enough,170130607WP55_1310,good,nira/tanira,unknown,never pay,RWSSP,DWE,wug,none
functional,Simiyu,Itilima,Mwaumatondo,"34.201063,-2.608045002",shallow well,0,0,unknown,enough,170130607WP70_1325,good,nira/tanira,unknown,never pay,RWSSP,DWE,wug,none
functional,Simiyu,Itilima,Mwaumatondo,"34.238538,-2.612816002",shallow well,0,0,unknown,enough,170130607WP68_1323,good,swn 80,unknown,never pay,DWSSP,DWE,wug,none
functional,Simiyu,Itilima,Mwaumatondo,"34.226698,-2.601128002",shallow well,0,0,unknown,enough,170130607WP67_1322,salty,swn 80,unknown,never pay,DWSSP,DWE,wug,none
functional,Simiyu,Itilima,Mwaumatondo,"34.218892,-2.598765002",shallow well,0,0,unknown,enough,170130607WP66_1321,good,other handpump,unknown,never pay,RWSSP,DWE,wug,none
functional,Simiyu,Itilima,Mwaumatondo,"34.230688,-2.576859002",shallow well,0,0,unknown,enough,170130607WP65_1320,good,swn 80,unknown,never pay,RWSSP,DWE,wug,none
functional,Simiyu,Itilima,Mwaumatondo,"34.21024,-2.569075002",shallow well,0,0,unknown,enough,170130607WP64_1319,good,afridev,unknown,never pay,RWSSP,DWE,wug,none
functional,Simiyu,Itilima,Mwaumatondo,"34.299903,-2.662874002",shallow well,0,0,unknown,enough,170130607WP44_1299,good,nira/tanira,unknown,never pay,RWSSP,DWE,wug,none
functional,Simiyu,Itilima,Mwaumatondo,"34.19286,-2.569907002",shallow well,0,0,unknown,enough,170130607WP61_1316,salty,nira/tanira,unknown,never pay,RWSSP,DWE,wug,none
functional,Simiyu,Itilima,Mwaumatondo,"34.228133,-2.657370002",shallow well,0,0,unknown,insufficient,170130607WP43_1298,good,nira/tanira,unknown,never pay,RWSSP,DWE,wug,none
functional,Simiyu,Itilima,Mwaumatondo,"34.211545,-2.595951002",shallow well,0,0,unknown,enough,170130607WP59_1314,salty,nira/tanira,unknown,never pay,DWSSP,DWE,wug,none
functional,Simiyu,Itilima,Mwaumatondo,"34.210837,-2.595974002",shallow well,0,0,unknown,enough,170130607WP58_1313,good,nira/tanira,unknown,annually,RWSSP,DWE,wug,none
functional,Simiyu,Itilima,Mwaumatondo,"34.217014,-2.560938002",shallow well,0,0,unknown,insufficient,170130607WP63_1318,good,afridev,unknown,never pay,RWSSP,DWE,wug,none
functional,Simiyu,Itilima,Mwaumatondo,"34.255227,-2.672442002",shallow well,0,0,unknown,enough,170130607WP56_1311,good,nira/tanira,unknown,never pay,RWSSP,DWE,wug,engine broken
functional,Simiyu,Itilima,Mwaumatondo,"34.253092,-2.621840002",shallow well,0,0,unknown,enough,170130607WP42_1297,good,nira/tanira,unknown,never pay,RWSSP,DWE,wug,none
functional,Simiyu,Itilima,Mwaumatondo,"34.211786,-2.605498002",shallow well,0,0,unknown,enough,170130607WP72_1327,good,other handpump,unknown,never pay,RWSSP,DWE,wug,none
functional,Simiyu,Itilima,Mwaumatondo,"34.249378,-2.558141002",shallow well,0,0,unknown,enough,170130607WP73_1328,salty,nira/tanira,unknown,never pay,RWSSP,DWE,wug,none
functional,Simiyu,Itilima,Mwaumatondo,"34.238045,-2.550294002",shallow well,0,0,unknown,enough,170130607WP74_1329,good,afridev,unknown,never pay,RWSSP,DWE,wug,none
functional,Simiyu,Itilima,Mwaumatondo,"34.261262,-2.571009002",shallow well,0,0,unknown,enough,170130607WP75_1330,good,nira/tanira,unknown,never pay,WSDP,DWE,wug,none
functional,Simiyu,Itilima,Mwaumatondo,"34.283014,-2.579439002",shallow well,0,0,unknown,enough,170130607WP76_1331,salty,nira/tanira,unknown,on failure,WSDP,DWE,wug,none
functional,Simiyu,Itilima,Mwaumatondo,"34.259038,-2.615301002",shallow well,0,0,unknown,enough,170130607WP77_1332,good,nira/tanira,unknown,never pay,WSDP,DWE,wug,none
functional,Simiyu,Itilima,Mwaumatondo,"34.250562,-2.606978002",shallow well,0,0,unknown,insufficient,170130607WP78_1333,salty,other handpump,unknown,on failure,DWSSP,DWE,wug,none
functional,Simiyu,Itilima,Mwaumatondo,"34.233607,-2.641191002",shallow well,0,0,unknown,enough,170130607WP38_1293,good,nira/tanira,unknown,never pay,NRWSSP,DWE,wug,none
functional,Simiyu,Itilima,Mwaumatondo,"34.198681,-2.560818002",shallow well,0,0,unknown,enough,170130607WP62_1317,good,other handpump,unknown,never pay,RWSSP,DWE,wug,none
functional,Simiyu,Itilima,Mwaumatondo,"34.233782,-2.641525002",shallow well,0,0,unknown,enough,170130607WP39_1294,good,nira/tanira,unknown,monthly,RWSSP,DWE,wug,none
functional,Simiyu,Itilima,Mwaumatondo,"34.212903,-2.622142002",shallow well,0,0,unknown,enough,170130607WP69_1324,good,nira/tanira,unknown,never pay,RWSSP,DWE,wug,none
functional,Simiyu,Bariadi,Mwaubinge,"34.089244,-2.499570003",shallow well,0,0,unknown,insufficient,170130603WP03_1084,good,nira/tanira,unknown,never pay,DASIP,DASIP,wug,none
functional,Simiyu,Bariadi,Mwaubinge,"34.191135,-2.437124003",rainwater harvesting,0,0,unknown,seasonal,170130603WP16_1097,good,gravity,unknown,never pay,TANAPA,TANAPA,parastatal,none
functional,Simiyu,Bariadi,Mwaubinge,"34.184035,-2.436917003",shallow well,0,0,unknown,insufficient,170130603WP15_1096,salty,nira/tanira,unknown,never pay,TANAPA,TANAPA,vwc,none
functional,Simiyu,Bariadi,Mwaubinge,"34.177,-2.456555003",shallow well,0,0,unknown,enough,170130603WP14_1095,salty,nira/tanira,unknown,annually,WSDP,DWE,wug,none
functional,Simiyu,Bariadi,Mwaubinge,"34.180038,-2.467662003",shallow well,0,0,unknown,enough,170130603WP13_1094,good,nira/tanira,unknown,on failure,WSDP,DWE,wug,none
functional,Simiyu,Bariadi,Mwaubinge,"34.179878,-2.488662003",shallow well,0,0,unknown,enough,170130603WP12_1093,salty,nira/tanira,unknown,on failure,WSDP,DWE,parastatal,none
functional,Simiyu,Bariadi,Mwaubinge,"34.180293,-2.491049003",shallow well,0,0,unknown,enough,170130603WP11_1092,good,india mark ii,unknown,never pay,FRIENDS OF BARIADI,DWE,wug,none
functional,Simiyu,Bariadi,Mwaubinge,"34.124486,-2.521103003",shallow well,0,0,unknown,enough,170130603WP07_1088,salty,nira/tanira,unknown,annually,WSDP,DWE,wug,none
functional,Simiyu,Itilima,Mwaswale,"34.370579,-2.810609002",shallow well,0,0,unknown,enough,1701306010WP19_250,good,nira/tanira,unknown,on failure,RWSSP,DWE,wug,none
functional,Simiyu,Itilima,Mwaswale,"34.345148,-2.796853002",shallow well,0,0,unknown,enough,1701306010WP33_264,good,nira/tanira,unknown,never pay,RWSSP,DWE,wug,none
functional,Simiyu,Itilima,Mwaswale,"34.345689,-2.774639002",shallow well,0,0,unknown,enough,1701306010WP25_256,good,nira/tanira,unknown,on failure,WSDP,DWE,wug,none
functional,Simiyu,Bariadi,Mwaswale,"34.320764,-2.824564002",shallow well,0,0,unknown,enough,1701306010WP40_271,good,nira/tanira,unknown,never pay,RWSSP,DWE,wug,none
functional,Simiyu,Bariadi,Mwaswale,"34.320541,-2.827412002",shallow well,0,0,unknown,enough,1701306010WP41_272,good,nira/tanira,unknown,never pay,RWSSP,DWE,wug,none
functional,Simiyu,Bariadi,Mwaswale,"34.307203,-2.846113002",shallow well,0,0,unknown,enough,1701306010WP44_275,good,nira/tanira,unknown,never pay,WSDP,DWE,wug,none
functional,Simiyu,Itilima,Mwaswale,"34.37181,-2.791184002",shallow well,0,0,unknown,enough,1701306010WP20_251,good,nira/tanira,unknown,on failure,WSDP,DWE,wug,none
functional,Simiyu,Bariadi,Mwaswale,"34.329407,-2.837562002",shallow well,0,0,unknown,enough,1701306010WP42_273,good,nira/tanira,unknown,never pay,WSDP,DWE,wug,none
functional,Simiyu,Bariadi,Mwaswale,"34.296814,-2.850966002",shallow well,0,0,unknown,enough,1701306010WP45_276,good,india mark ii,unknown,never pay,LWI &CENTRAL GOVERNMENT,DWE,wug,none
functional,Simiyu,Bariadi,Mwaswale,"34.310969,-2.835906002",shallow well,0,0,unknown,enough,1701306010WP46_277,good,nira/tanira,unknown,never pay,SDG,DWE,wug,none
functional,Simiyu,Bariadi,Mwaswale,"34.299456,-2.829293002",shallow well,0,0,unknown,enough,1701306010WP49_280,good,nira/tanira,unknown,never pay,RWSSP,DWE,wug,none
functional,Simiyu,Itilima,Mwaswale,"34.364404,-2.807153002",shallow well,0,0,unknown,enough,1701306010WP18_249,good,nira/tanira,unknown,never pay,RWSSP,DWE,wug,none
functional,Simiyu,Itilima,Mwaswale,"34.337343,-2.770892002",shallow well,0,0,unknown,enough,1701306010WP28_259,good,nira/tanira,unknown,never pay,ANJUMAN E SEIFEE,DWE,wug,none
functional,Simiyu,Itilima,Mwaswale,"34.338021,-2.790665002",shallow well,0,0,unknown,enough,1701306010WP31_262,good,afridev,unknown,never pay,RWSSP,DWE,parastatal,none
functional,Simiyu,Itilima,Mwaswale,"34.323539,-2.788818002",shallow well,0,0,unknown,enough,1701306010WP32_263,good,nira/tanira,unknown,never pay,WSDP,DWE,wug,none
functional,Simiyu,Itilima,Mwaswale,"34.343088,-2.770135002",shallow well,0,0,unknown,enough,1701306010WP26_257,good,nira/tanira,unknown,never pay,WSDP,DWE,wug,none
functional,Simiyu,Itilima,Mwaswale,"34.336915,-2.800796002",shallow well,0,0,unknown,enough,1701306010WP34_265,good,nira/tanira,unknown,never pay,ANJUMAN E SEIFEE,DWE,wug,none
functional,Simiyu,Itilima,Mwaswale,"34.330935,-2.812124002",shallow well,0,0,unknown,enough,1701306010WP35_266,good,india mark ii,unknown,never pay,LWI,LWI,parastatal,none
functional,Simiyu,Itilima,Mwaswale,"34.363128,-2.784765002",shallow well,0,0,unknown,enough,1701306010WP22_253,good,other handpump,unknown,never pay,RWSSP,DWE,wug,none
functional,Simiyu,Itilima,Mwaswale,"34.363471,-2.817658002",shallow well,0,0,unknown,enough,1701306010WP16_247,good,nira/tanira,unknown,never pay,RWSSP,DWE,wug,none
functional,Simiyu,Itilima,Mwaswale,"34.356743,-2.776201002",shallow well,0,0,unknown,enough,1701306010WP24_255,good,nira/tanira,unknown,never pay,RWSSP,DWE,wug,none
functional,Simiyu,Itilima,Mwaswale,"34.378152,-2.768641002",shallow well,0,0,unknown,enough,1701306010WP23_254,good,afridev,unknown,never pay,RWSSP,DWE,wug,none
functional,Simiyu,Itilima,Mwaswale,"34.329987,-2.818940002",shallow well,0,0,unknown,enough,1701306010WP39_270,good,nira/tanira,unknown,never pay,RWSSP,DWE,wug,none
functional,Simiyu,Itilima,Mwaswale,"34.319848,-2.818339002",shallow well,0,0,unknown,enough,1701306010WP38_269,good,nira/tanira,unknown,never pay,RWSSP,DWE,parastatal,none
functional,Simiyu,Itilima,Mwaswale,"34.309751,-2.820837002",shallow well,0,0,unknown,enough,1701306010WP37_268,good,nira/tanira,unknown,never pay,RWSSP,DWE,wug,none
functional,Simiyu,Bariadi,Mwaswale,"34.322828,-2.854454002",shallow well,0,0,unknown,enough,1701306010WP43_274,good,nira/tanira,unknown,never pay,WSDP,DWE,wug,none
functional,Simiyu,Itilima,Mwaswale,"34.331171,-2.764721002",shallow well,0,0,unknown,enough,1701306010WP29_260,good,india mark ii,unknown,never pay,LWI,LWI,wug,none
functional,Simiyu,Itilima,Mwaswale,"34.376106,-2.786328002",shallow well,0,0,unknown,enough,1701306010WP21_252,good,india mark ii,unknown,never pay,LWI & CENTRAL GOVERNMENT,LWI &CENTRAL GOVERNMENT,wug,none
functional,Simiyu,Bariadi,Mwasengela,"34.36891835,-3.036298829",shallow well,0,0,unknown,insufficient,1706308221WP304,good,nira/tanira,unknown,never pay,Government/School,Community,parastatal,none
functional,Simiyu,Bariadi,Mwasengela,"34.38465485,-3.034942968",shallow well,0,0,unknown,insufficient,1706308221WP303,salty,nira/tanira,unknown,never pay,RWSSP,WEDECO,wug,none
functional,Simiyu,Bariadi,Mwasengela,"34.35907561,-3.015331603",shallow well,0,0,unknown,enough,1706308221WP309,good,nira/tanira,unknown,never pay,RWSSP,WEDECO,wug,none
functional,Simiyu,Bariadi,Mwasengela,"34.3652668,-3.01819662",shallow well,0,0,unknown,enough,1706308221WP310,good,nira/tanira,unknown,never pay,RWSSP,WEDECO,wug,none
functional,Simiyu,Bariadi,Mwasengela,"34.3687792,-3.038150523",shallow well,0,0,unknown,insufficient,1706308221WP305,good,nira/tanira,unknown,never pay,RWSSP,WEDECO,wug,none
functional,Simiyu,Bariadi,Mwasengela,"34.34976162,-3.018571899",shallow well,0,0,unknown,enough,1706308221WP308,good,nira/tanira,unknown,never pay,RWSSP,WEDECO,wug,none
functional,Simiyu,Bariadi,Mwasengela,"34.38423875,-3.035354155",shallow well,0,0,unknown,insufficient,1706308221WP302,good,nira/tanira,unknown,never pay,RWSSP,WEDECO,wug,none
functional,Simiyu,Bariadi,Mwasengela,"34.39333016,-3.042829003",shallow well,0,0,unknown,insufficient,1706308221WP300,good,nira/tanira,unknown,never pay,RWSSP,WEDECO,wug,none
functional,Simiyu,Itilima,Mwasengela,"34.35403406,-3.036684807",shallow well,0,0,unknown,enough,1706308221WP299,good,nira/tanira,unknown,never pay,RWSSP,WEDECO,wug,none
functional,Simiyu,Itilima,Mwasengela,"34.37370935,-3.018069374",shallow well,0,0,unknown,insufficient,1706308221WP287,good,nira/tanira,unknown,never pay,RWSSP,WEDECO,wug,none
functional,Simiyu,Itilima,Mwasengela,"34.36575406,-3.014379424",shallow well,0,0,unknown,enough,1706308221WP286,good,nira/tanira,unknown,never pay,WSDP,GEOTAN,wug,none
functional,Simiyu,Itilima,Mwasengela,"34.3651156,-2.995582663",shallow well,0,0,unknown,enough,1706308221WP285,good,nira/tanira,unknown,never pay,RWSSP,WEDECO,wug,none
functional,Simiyu,Itilima,Mwasengela,"34.38795647,-3.020842932",shallow well,0,0,unknown,enough,1706308221WP283,good,nira/tanira,unknown,never pay,RWSSP,WEDECO,wug,none
functional,Simiyu,Bariadi,Mwasengela,"34.35041531,-3.034582491",shallow well,0,0,unknown,insufficient,1706308221WP307,good,nira/tanira,unknown,never pay,RWSSP,WEDECO,wug,none
functional,Simiyu,Itilima,Mwasengela,"34.3825517,-2.998158852",shallow well,0,0,unknown,enough,1706308221WP280,good,nira/tanira,unknown,never pay,RWSSP,WEDECO,wug,none
functional,Simiyu,Itilima,Mwasengela,"34.37913539,-2.998133556",shallow well,0,0,unknown,enough,1706308221WP279,good,nira/tanira,unknown,never pay,WSDP,GEOTAN,wug,none
functional,Simiyu,Bariadi,Mwasengela,"34.36922313,-3.0306837",shallow well,0,0,unknown,insufficient,1706308221WP306,good,nira/tanira,unknown,never pay,RWSSP,WEDECO,wug,none
functional,Simiyu,Itilima,Mwasengela,"34.38520358,-3.001565063",shallow well,0,0,unknown,insufficient,1706308221WP281,good,nira/tanira,unknown,never pay,WSDP,GEOTAN,wug,none
functional,Simiyu,Bariadi,Mwanyahina,"34.28574322,-3.492314159",dam,0,0,unknown,enough,1706308223WP444,good,gravity,unknown,never pay,RWSSP/WSDP,WEDECO/WESSONS,parastatal,none
functional,Simiyu,Bariadi,Mwanyahina,"34.27084209,-3.392253828",shallow well,0,0,unknown,insufficient,1706308223WP595,good,nira/tanira,unknown,never pay,RWSSP,WEDECO,wug,none
functional,Simiyu,Bariadi,Mwanyahina,"34.284655,-3.494164584",dam,0,0,unknown,enough,1706308223WP447,good,gravity,unknown,never pay,RWSSP/WSDP,WEDECO/WESSONS,parastatal,none
functional,Simiyu,Bariadi,Mwanyahina,"34.28225524,-3.475029993",dam,0,0,unknown,enough,1706308223WP441,good,gravity,unknown,per bucket,RWSSP/WSDP,WEDECO/WESSONS,water authority,none
functional,Simiyu,Bariadi,Mwanyahina,"34.28031129,-3.475413275",dam,0,0,unknown,enough,1706308223WP442,good,gravity,unknown,per bucket,RWSSP/WSDP,WEDECO/WESSONS,water authority,none
functional,Simiyu,Bariadi,Mwanyahina,"34.284243,-3.486599724",dam,0,0,unknown,enough,1706308223WP443,good,gravity,unknown,per bucket,RWSSP/WSDP,WEDECO/WESSONS,water authority,none
functional,Simiyu,Bariadi,Mwanyahina,"34.28296634,-3.478257294",dam,0,0,unknown,insufficient,1706308223WP448,good,gravity,unknown,per bucket,RWSSP/WSDP,WEDECO/WESSONS,water authority,none
functional,Simiyu,Bariadi,Mwanyahina,"34.28635738,-3.492325922",rainwater harvesting,0,0,unknown,seasonal,1706308223WP445,good,gravity,unknown,never pay,Government of Tanzania,Government,parastatal,none
functional,Simiyu,Bariadi,Mwanyahina,"34.31857077,-3.462114422",shallow well,0,0,unknown,enough,1706308223WP597,good,nira/tanira,unknown,never pay,RWSSP,WEDECO,wug,none
functional,Simiyu,Bariadi,Mwanyahina,"34.28069069,-3.434031852",shallow well,0,0,unknown,insufficient,1706308223WP425,good,nira/tanira,unknown,never pay,TGTS,TGTS,company,none
functional,Simiyu,Bariadi,Mwanyahina,"34.2720043,-3.440238785",shallow well,0,0,unknown,insufficient,1706308223WP426,good,nira/tanira,unknown,never pay,NIPON & PANOCO,BIORE,wug,none
functional,Simiyu,Bariadi,Mwanyahina,"34.27042775,-3.440905947",shallow well,0,0,unknown,enough,1706308223WP427,good,nira/tanira,unknown,never pay,NIPON & PANOCO,WEDECO,wug,none
functional,Simiyu,Bariadi,Mwanyahina,"34.22301582,-3.440240599",shallow well,0,0,unknown,enough,1706308223WP428,salty,nira/tanira,unknown,never pay,RWSSP,WEDECO,wug,none
functional,Simiyu,Meatu,Mwanjolo,"34.43557071,-3.694994046",shallow well,0,0,unknown,enough,1706308213WP585,good,nira/tanira,unknown,never pay,BIORE,WEDECO,wug,none
functional,Simiyu,Meatu,Mwanjolo,"34.41380436,-3.822734325",rainwater harvesting,0,0,unknown,seasonal,1706308213WP584,good,gravity,unknown,never pay,Government of Tanzania,DWE,parastatal,none
functional,Simiyu,Meatu,Mwanjolo,"34.53163955,-3.727917982",shallow well,0,0,unknown,enough,1706308213WP583,good,nira/tanira,unknown,never pay,BIORE,WEDECO,wug,none
functional,Simiyu,Meatu,Mwanjolo,"34.43412028,-3.694692165",shallow well,0,0,unknown,enough,1706308213WP562,good,nira/tanira,unknown,never pay,RWSSP,WEDECO,wug,none
functional,Simiyu,Meatu,Mwanjolo,"34.43447777,-3.707553118",shallow well,0,0,unknown,enough,1706308213WP561,good,nira/tanira,unknown,never pay,RWSSP,WEDECO,wug,none
functional,Simiyu,Meatu,Mwanjolo,"34.44467255,-3.742824126",shallow well,0,0,unknown,enough,1706308213WP560,good,nira/tanira,unknown,never pay,RWSSP,WEDECO,wug,none
functional,Simiyu,Meatu,Mwanjolo,"34.58379368,-3.589581803",rainwater harvesting,0,0,unknown,seasonal,1706308213WP587,good,gravity,unknown,never pay,WFP/TNT/USAID,HAPA SINGIDA,parastatal,none
functional,Simiyu,Meatu,Mwanjolo,"34.37944424,-3.684188448",shallow well,0,0,unknown,enough,1706308213WP586,good,nira/tanira,unknown,never pay,BIORE,WEDECO,wug,none
functional,Simiyu,Meatu,Mwanjolo,"34.52356071,-3.7286594",rainwater harvesting,0,0,unknown,seasonal,1706308213WP582,good,gravity,unknown,never pay,Biore,WEDECO,parastatal,none
functional,Simiyu,Meatu,Mwanjolo,"34.58401626,-3.590180386",rainwater harvesting,0,0,unknown,seasonal,1706308213WP588,good,gravity,unknown,never pay,WFP/TNT/USAID,HAPA SINGIDA,parastatal,none
functional,Simiyu,Meatu,Mwanhuzi,"34.31707353,-3.532649535",shallow well,0,0,unknown,insufficient,1706308201WP618,good,nira/tanira,unknown,per bucket,TASAF,WEDECO,wug,none
functional,Simiyu,Meatu,Mwanhuzi,"34.31702378,-3.531733531",shallow well,0,0,unknown,enough,1706308201WP617,good,nira/tanira,unknown,per bucket,RWSSP,WEDECO,wug,none
functional,Simiyu,Meatu,Mwanhuzi,"34.31742798,-3.528252117",shallow well,0,0,unknown,enough,1706308201WP615,good,nira/tanira,unknown,per bucket,RWSSP,WEDECO,wug,none
functional,Simiyu,Maswa,Mwang'honoli,"33.54667511,-3.091933528",shallow well,0,0,unknown,enough,1702305920WP11_605,good,nira/tanira,unknown,never pay,Netherlands,DWE,wug,none
functional,Simiyu,Maswa,Mwang'honoli,"33.60890065,-3.058643316",shallow well,0,0,unknown,enough,1702305920WP12_606,good,nira/tanira,unknown,never pay,Netherlands,DWE,wug,none
functional,Simiyu,Maswa,Mwang'honoli,"33.60398341,-3.026535636",other,0,0,unknown,enough,1702305920WP31_625,good,nira/tanira,unknown,other,Netherlands,DWE,wug,none
functional,Simiyu,Maswa,Mwang'honoli,"33.60141882,-3.030870874",shallow well,0,0,unknown,enough,1702305920WP16_610,good,nira/tanira,unknown,never pay,Netherlands,DWE,wug,none
functional,Simiyu,Maswa,Mwang'honoli,"33.56723638,-3.028290448",shallow well,0,0,unknown,enough,1702305920WP17_611,good,nira/tanira,unknown,never pay,Netherlands,DWE,wug,none
functional,Simiyu,Maswa,Mwang'honoli,"33.56486233,-3.064194073",rainwater harvesting,0,0,unknown,seasonal,1702305920WP09_603,good,gravity,unknown,never pay,World Vision,World vision,wug,none
functional,Simiyu,Maswa,Mwang'honoli,"33.55278829,-3.058343147",shallow well,0,0,unknown,enough,1702305920WP08_602,good,nira/tanira,unknown,never pay,Netherlands,DWE,wug,none
functional,Simiyu,Maswa,Mwang'honoli,"33.55988446,-3.054742843",shallow well,0,0,unknown,enough,1702305920WP07_601,good,nira/tanira,unknown,never pay,Netherlands,DWE,wug,none
functional,Simiyu,Maswa,Mwang'honoli,"33.58269105,-3.062790391",borehole,0,0,unknown,enough,1702305920WP04_598,good,other handpump,unknown,never pay,World Bank,DWE,wug,none
functional,Simiyu,Maswa,Mwang'honoli,"33.58196155,-3.067876181",shallow well,0,0,unknown,enough,1702305920WP01_595,good,nira/tanira,unknown,never pay,Netherlands,DWE,wug,none
functional,Simiyu,Maswa,Mwang'honoli,"33.60521175,-3.008163541",shallow well,0,0,unknown,enough,1702305920WP27_621,good,nira/tanira,unknown,never pay,Netherlands,DWE,wug,none
functional,Simiyu,Maswa,Mwang'honoli,"33.62515473,-2.99232107",shallow well,0,0,unknown,enough,1702305920WP28_622,good,nira/tanira,unknown,never pay,Netherlands,DWE,wug,none
functional,Simiyu,Maswa,Mwang'honoli,"33.57536088,-3.004968878",shallow well,0,0,unknown,enough,1702305920WP18_612,good,nira/tanira,unknown,never pay,Netherlands,DWE,wug,none
functional,Simiyu,Maswa,Mwang'honoli,"33.58408936,-3.003303435",shallow well,0,0,unknown,enough,1702305920WP20_614,good,nira/tanira,unknown,never pay,Netherlands,DWE,wug,none
functional,Simiyu,Maswa,Mwang'honoli,"33.572176,-3.000467131",shallow well,0,0,unknown,insufficient,1702305920WP21_615,good,nira/tanira,unknown,never pay,Netherlands,DWE,wug,none
functional,Simiyu,Maswa,Mwang'honoli,"33.59527624,-3.005528664",shallow well,0,0,unknown,enough,1702305920WP24_618,good,nira/tanira,unknown,never pay,Netherlands,DW,wug,none
functional,Simiyu,Maswa,Mwang'honoli,"33.59475802,-3.010835064",rainwater harvesting,0,0,unknown,dry,1702305920WP25_619,good,gravity,unknown,other,World Vision,World vision,wug,tap broken
functional,Simiyu,Maswa,Mwang'honoli,"33.60698068,-3.011322899",shallow well,0,0,unknown,enough,1702305920WP26_620,good,nira/tanira,unknown,never pay,Netherlands,DWE,wug,none
functional,Simiyu,Maswa,Mwang'honoli,"33.6245542,-2.992626758",shallow well,0,0,unknown,enough,1702305920WP29_623,salty,nira/tanira,unknown,never pay,Netherlands,DWE,wug,none
functional,Simiyu,Maswa,Mwang'honoli,"33.63207282,-3.012261384",shallow well,0,0,unknown,enough,1702305920WP30_624,good,nira/tanira,unknown,never pay,Netherlands,DWE,wug,none
functional,Simiyu,Meatu,Mwandoya,"34.21037757,-3.222314142",shallow well,0,0,unknown,insufficient,1706308207WP197,good,nira/tanira,unknown,never pay,RWSSP,WEDECO,wug,none
functional,Simiyu,Meatu,Mwandoya,"34.24350697,-3.153504236",shallow well,0,0,unknown,enough,1706308207WP103,good,nira/tanira,unknown,never pay,RWSSP,WDECO,wug,none
functional,Simiyu,Meatu,Mwandoya,"34.21005155,-3.222003748",shallow well,0,0,unknown,insufficient,1706308207WP196,good,nira/tanira,unknown,never pay,RWSSP,WEDECO,wug,none
functional,Simiyu,Meatu,Mwandoya,"34.22181671,-3.197799764",shallow well,0,0,unknown,enough,1706308207WP194,good,nira/tanira,unknown,never pay,RWSSP,WEDECO,wug,none
functional,Simiyu,Meatu,Mwandoya,"34.21415655,-3.229004781",river/lake,0,0,unknown,insufficient,1706308207WP193,good,submersible,unknown,per bucket,RWSSP,GEOTAN,wug,none
functional,Simiyu,Meatu,Mwandoya,"34.22086366,-3.223788563",shallow well,0,0,unknown,insufficient,1706308207WP192,good,nira/tanira,unknown,never pay,RWSSP,WEDECO,wug,none
functional,Simiyu,Meatu,Mwandoya,"34.24244654,-3.193945071",shallow well,0,0,unknown,enough,1706308207WP165,good,nira/tanira,unknown,never pay,RWSSP,WEDECO,wug,none
functional,Simiyu,Meatu,Mwandoya,"34.2309799,-3.195915438",shallow well,0,0,unknown,enough,1706308207WP164,salty,nira/tanira,unknown,never pay,RWSSP,WEDECO,wug,none
functional,Simiyu,Meatu,Mwandoya,"34.25246383,-3.138579554",shallow well,0,0,unknown,enough,1706308207WP101,good,nira/tanira,unknown,never pay,RWSSP,WEDECO,wug,none
functional,Simiyu,Meatu,Mwandoya,"34.25575941,-3.144233033",shallow well,0,0,unknown,enough,1706308207WP102,good,nira/tanira,unknown,never pay,RWSSP,WEDECO,wug,none
functional,Simiyu,Meatu,Mwandoya,"34.20993568,-3.229457222",river/lake,0,0,unknown,insufficient,1706308207WP181,good,submersible,unknown,per bucket,RWSSP,GEOTAN,wug,none
functional,Simiyu,Meatu,Mwandoya,"34.23148444,-3.220245475",shallow well,0,0,unknown,enough,1706308207WP180,good,nira/tanira,unknown,never pay,RWSSP,WEDECO,wug,none
functional,Simiyu,Meatu,Mwandoya,"34.21884092,-3.223180817",shallow well,0,0,unknown,enough,1706308207WP191,good,nira/tanira,unknown,never pay,RWSSP,WEDECO,wug,none
functional,Simiyu,Meatu,Mwandoya,"34.22396181,-3.23830261",shallow well,0,0,unknown,enough,1706308207WP189,good,nira/tanira,unknown,never pay,RWSSP,WEDECO,wug,none
functional,Simiyu,Meatu,Mwandoya,"34.22557513,-3.238327455",shallow well,0,0,unknown,insufficient,1706308207WP188,good,nira/tanira,unknown,never pay,RWSSP,WEDECO,wug,none
functional,Simiyu,Meatu,Mwandoya,"34.23773824,-3.168881294",shallow well,0,0,unknown,insufficient,1706308207WP107,good,nira/tanira,unknown,never pay,RWSSP,WEDECO,wug,none
functional,Simiyu,Meatu,Mwandoya,"34.23858366,-3.215030725",shallow well,0,0,unknown,enough,1706308207WP175,good,nira/tanira,unknown,never pay,RWSSP,WEDECO,wug,none
functional,Simiyu,Meatu,Mwandoya,"34.25856322,-3.236945216",shallow well,0,0,unknown,insufficient,1706308207WP173,good,nira/tanira,unknown,never pay,RWSSP,WEDECO,wug,none
functional,Simiyu,Meatu,Mwandoya,"34.25121253,-3.227264189",shallow well,0,0,unknown,enough,1706308207WP172,good,nira/tanira,unknown,never pay,RWSSP,WEDECO,wug,none
functional,Simiyu,Meatu,Mwandoya,"34.23646066,-3.141905033",shallow well,0,0,unknown,insufficient,1706308207WP115,good,nira/tanira,unknown,never pay,RWSSP,WEDECO,wug,none
