Status_group,Region,District_name,Ward_name,Location,Source_group,Amount_tsh,Pop_served,Construction_year,Quality_group,Wptcode,Quality_group,Extraction_group,Breakdown_year,Payment_group,Funder,Installer,Management,Hardware Problem
functional,Kagera,Biharamulo,Runazi,"31.45403561,-2.771724434",shallow well,0,0,unknown,enough,18043075224WP02_439,good,swn 80,unknown,monthly,HESAWA,DWE,vwc,none
functional,Kagera,Biharamulo,Runazi,"31.45230412,-2.76454528",borehole,0,0,unknown,enough,18043075224WP01_438,good,afridev,unknown,monthly,HESAWA,DWE,vwc,none
functional,Kagera,Biharamulo,Runazi,"31.3634384,-2.900069228",shallow well,0,0,unknown,enough,18043075181WP06_178,milky,nira/tanira,unknown,never pay,Concern World Wide,DWE,vwc,none
functional,Kagera,Ngara,Rulenge,"30.62871041,-2.714595325",spring,0,0,unknown,enough,18307805033WP19_162,good,gravity,unknown,never pay,NDRDP,DWE,vwc,none
functional,Kagera,Ngara,Rulenge,"30.6302559,-2.712229887",shallow well,0,0,unknown,enough,18307805033WP21_164,good,afridev,unknown,never pay,NGO'S,NGO'S,vwc,none
functional,Kagera,Ngara,Rulenge,"30.60692018,-2.728533235",shallow well,0,0,unknown,seasonal,18307805033WP23_166,good,india mark ii,unknown,never pay,UNICEF,UNICEF,vwc,none
functional,Kagera,Ngara,Rulenge,"30.61873495,-2.71714313",shallow well,0,0,unknown,enough,18307805033WP24_167,good,india mark ii,unknown,never pay,UNICEF,UNICEF,vwc,none
functional,Kagera,Ngara,Rulenge,"30.63888137,-2.735183156",shallow well,0,0,unknown,seasonal,18307805033WP25_168,good,india mark ii,unknown,never pay,UNICEF,UNICEF,vwc,none
functional,Kagera,Ngara,Rulenge,"30.63753358,-2.733173412",shallow well,0,0,unknown,insufficient,18307805033WP26_169,good,india mark ii,unknown,never pay,UNICEF,UNICEF,vwc,none
functional,Kagera,Ngara,Rulenge,"30.63533524,-2.733091663",shallow well,0,0,unknown,insufficient,18307805033WP27_170,good,india mark ii,unknown,never pay,UNICEF,UNICEF,vwc,none
functional,Kagera,Ngara,Rulenge,"30.63087577,-2.689973826",shallow well,0,0,unknown,enough,18307805033WP38_181,good,india mark ii,unknown,never pay,UNICEF,UNICEF,vwc,none
functional,Kagera,Ngara,Rulenge,"30.65298928,-2.680235937",shallow well,0,0,unknown,enough,18307805033WP40_183,good,india mark ii,unknown,never pay,AAR,COCANE,vwc,none
functional,Kagera,Ngara,Rulenge,"30.62345962,-2.692354489",shallow well,0,0,unknown,enough,18307805033WP41_184,good,india mark ii,unknown,never pay,AAR,COCANE,vwc,none
functional,Kagera,Ngara,Rulenge,"30.59599777,-2.742684209",shallow well,0,0,unknown,insufficient,18307805034WP01_185,good,india mark iii,unknown,never pay,UNICEF,UNICEF,vwc,none
functional,Kagera,Ngara,Rulenge,"30.59725324,-2.741896741",spring,0,0,unknown,enough,18307805034WP02_186,good,gravity,unknown,never pay,CONCERN,CONCERN,vwc,none
functional,Kagera,Ngara,Rulenge,"30.59871163,-2.737283986",spring,0,0,unknown,enough,18307805034WP03_187,good,gravity,unknown,never pay,CONCERN,CONCERN,vwc,none
functional,Kagera,Ngara,Rulenge,"30.63997958,-2.787261257",shallow well,0,0,unknown,enough,18307805033WP33_176,good,india mark iii,unknown,never pay,UNICEF,UNICEF,vwc,none
functional,Kagera,Ngara,Rulenge,"30.58863531,-2.719238159",shallow well,0,0,unknown,insufficient,18307805034WP07_191,good,india mark iii,unknown,never pay,UNICEF,UNICEF,vwc,none
functional,Kagera,Ngara,Rulenge,"30.59210029,-2.716326407",shallow well,0,0,unknown,enough,18307805034WP10_194,good,india mark iii,unknown,never pay,UNICEF,UNICEF,vwc,none
functional,Kagera,Ngara,Rulenge,"30.59335173,-2.709271567",shallow well,0,0,unknown,enough,18307805034WP11_195,good,india mark iii,unknown,never pay,UNICEF,UNICEF,vwc,none
functional,Kagera,Ngara,Rulenge,"30.5889315,-2.74940007",shallow well,0,0,unknown,enough,18307805034WP12_196,good,india mark iii,unknown,never pay,UNICEF,UNICEF,vwc,none
functional,Kagera,Ngara,Rulenge,"30.60142693,-2.741937078",shallow well,0,0,unknown,enough,18307805034WP13_197,good,india mark iii,unknown,never pay,UNICEF,UNICEF,vwc,none
functional,Kagera,Ngara,Rulenge,"30.60526782,-2.734289198",spring,0,0,unknown,insufficient,18307805034WP05_189,good,gravity,unknown,never pay,CONCERN,CONCERN,vwc,none
functional,Kagera,Muleba,Rulanda,"31.61711642,-1.980885673",spring,0,0,unknown,enough,1803076132WP01_140,good,gravity,unknown,never pay,EL,EL,vwc,none
functional,Kagera,Kyerwa,Rukuraijo,"30.83885412,-1.459339366",shallow well,0,0,unknown,enough,18013074321WP02,good,india mark ii,unknown,never pay,COCEN,DWE,vwc,pump broken
functional,Kagera,Kyerwa,Rukuraijo,"30.83736754,-1.461216336",rainwater harvesting,0,0,unknown,seasonal,18013074321WP03,good,gravity,unknown,never pay,DRDP NGO,DWE,other,none
functional,Kagera,Kyerwa,Rukuraijo,"30.82690579,-1.465949847",shallow well,0,0,unknown,enough,18013074321WP05,salty,india mark ii,unknown,never pay,COCEN,DWE,vwc,none
functional,Kagera,Kyerwa,Rukuraijo,"30.80669358,-1.476464981",shallow well,0,0,unknown,enough,18013074321WP06,salty,india mark ii,unknown,never pay,COCEN,DWE,vwc,none
functional,Kagera,Kyerwa,Rukuraijo,"30.86370932,-1.417470932",shallow well,0,0,unknown,enough,18013074321WP07,good,nira/tanira,unknown,never pay,Government of Tanzania,DWE,vwc,none
functional,Kagera,Kyerwa,Rukuraijo,"30.87645048,-1.44383433",spring,0,0,unknown,enough,18013074321WP09,good,gravity,unknown,never pay,OXFARM,DWE,vwc,none
functional,Kagera,Kyerwa,Rukuraijo,"30.8750362,-1.448952214",spring,0,0,unknown,enough,18013074321WP10,good,gravity,unknown,never pay,OXFARM,DWE,vwc,none
functional,Kagera,Kyerwa,Rukuraijo,"30.87293757,-1.45438845",spring,0,0,unknown,enough,18013074321WP11,good,gravity,unknown,never pay,OXFARM,DWE,vwc,none
functional,Kagera,Kyerwa,Rukuraijo,"30.86944104,-1.462709269",spring,0,0,unknown,enough,18013074321WP12,good,gravity,unknown,never pay,OXFARM,DWE,vwc,none
functional,Kagera,Kyerwa,Rukuraijo,"30.86683454,-1.443489623",shallow well,0,0,unknown,enough,18013074321WP13,good,nira/tanira,unknown,never pay,Government of Tanzania,DWE,vwc,none
