Status_group,Region,District_name,Ward_name,Location,Source_group,Amount_tsh,Pop_served,Construction_year,Quality_group,Wptcode,Quality_group,Extraction_group,Breakdown_year,Payment_group,Funder,Installer,Management,Hardware Problem
functional,Iringa,Mafinga Township Authority,Sao Hill,"35.22453663,-8.328099698",borehole,0,0,2000,insufficient,1102301729WP07,good,swn 80,unknown,never pay,ADB,DWE,vwc,none
functional,Iringa,Mafinga Township Authority,Sao Hill,"35.21821577,-8.329457234",borehole,0,0,2000,insufficient,1102301729WP06,good,swn 80,unknown,never pay,ADB,DWE,vwc,none
functional,Iringa,Mufindi,Sao Hill,"35.21133506,-8.410842667",spring,0,0,unknown,enough,1102301729WP18,good,gravity,unknown,never pay,Sao h,Sao,company,none
functional,Iringa,Mafinga Township Authority,Sao Hill,"35.20781325,-8.320592485",borehole,0,0,2000,insufficient,1102301729WP04,good,swn 80,unknown,never pay,ADB,DWE,vwc,none
functional,Iringa,Mafinga Township Authority,Sao Hill,"35.20360951,-8.31875608",borehole,0,0,2000,insufficient,1102301729WP03,good,swn 80,unknown,never pay,ADB,DWE,vwc,none
functional,Iringa,Mafinga Township Authority,Sao Hill,"35.20398035,-8.324452549",borehole,0,0,2000,insufficient,1102301729WP01,good,swn 80,unknown,never pay,ADB,DWE,vwc,none
functional,Iringa,Mafinga Township Authority,Sao Hill,"35.21577662,-8.406471884",spring,0,0,unknown,enough,1102301729WP15,good,gravity,unknown,never pay,Sao h,Sao,company,none
functional,Iringa,Mafinga Township Authority,Sao Hill,"35.21806638,-8.406845803",spring,0,0,unknown,enough,1102301729WP12,good,gravity,unknown,never pay,Sao h,Sao,company,none
functional,Iringa,Mafinga Township Authority,Sao Hill,"35.21472205,-8.410492098",spring,0,0,unknown,enough,11023017291WP6,good,gravity,unknown,never pay,Sao h,Sao,company,tap broken
functional,Iringa,Mafinga Township Authority,Sao Hill,"35.21567355,-8.410828063",spring,0,0,unknown,enough,1102301729WP17,good,gravity,unknown,never pay,Sao h,Sao,company,none
functional,Iringa,Mufindi,Sadani,"35.06187056,-8.209329816",borehole,0,0,unknown,enough,1102301714WP28,good,swn 80,unknown,never pay,DANIDA,DWE,vwc,none
functional,Iringa,Mufindi,Sadani,"35.01892959,-8.23557929",spring,0,0,unknown,seasonal,1102301714WP13,good,submersible,unknown,never pay,Churc,RC C,vwc,none
functional,Iringa,Mufindi,Sadani,"35.01832384,-8.236403465",spring,0,0,unknown,enough,1102301714WP12,good,submersible,unknown,never pay,Churc,RC C,vwc,none
